jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight
0.1473158,0.08279768,0.24610509,0.14397876,0.00579057,0.005097856,0.13028651,0.104613625,0.0015657204,0.0004518632,0.062090233,0.058788482,0.19401933,0.20280394,0.07135197,0.14066535,0.061059915,0.11369969,0.02292964,0.01799539,0.23449233,0.23613608,0.04509704
0.14357701,0.08067238,0.2422619,0.14525725,0.006320677,0.0047878763,0.12978922,0.10567069,0.0015910348,0.0011639458,0.060685825,0.057897106,0.19199747,0.199935,0.06885835,0.1379171,0.060569324,0.11178016,0.02272646,0.01775556,0.23471026,0.23397331,0.044940684
0.13545959,0.075833336,0.23922414,0.15051658,0.007108054,0.004210201,0.131826,0.106240556,0.0018132505,0.0019108544,0.062340956,0.0584659,0.1854845,0.19331457,0.068202175,0.13521786,0.061417714,0.10799649,0.022757433,0.017695831,0.22575115,0.22520356,0.044288523
0.1383902,0.077564545,0.23620094,0.14405422,0.006737582,0.0052514724,0.12975973,0.10474128,0.0019071017,0.002559542,0.0634027,0.059990413,0.18660067,0.19549286,0.06855067,0.13680239,0.06037538,0.10489612,0.023170333,0.018006817,0.22479708,0.22457021,0.04340347
0.13977155,0.09121785,0.31770006,0.28958005,0.0054020844,0.0052663065,0.08844236,0.057254773,0.012178922,0.023117347,0.034897413,0.03383176,0.20168947,0.20119077,0.062356398,0.112097405,0.07113488,0.18413839,0.024991248,0.018986186,0.23617442,0.23987034,0.046837546
0.13970242,0.09182645,0.33469415,0.31156263,0.0021883638,0.005724663,0.096706875,0.07005433,0.010783024,0.020930931,0.037909165,0.03664323,0.18867214,0.19359419,0.06613745,0.11920577,0.0742666,0.18473265,0.02632175,0.019093767,0.23876178,0.24548504,0.047938906
0.13416247,0.09645254,0.360613,0.35239053,0.002012922,0.0058286907,0.09190694,0.0652958,0.009549373,0.020813605,0.03504821,0.03460773,0.18288235,0.1922509,0.06807308,0.1123312,0.07970806,0.18999524,0.026857596,0.019874033,0.24399787,0.2518865,0.04883713
0.13615683,0.09406798,0.36005995,0.37127876,0.0037910256,0.005235607,0.09391199,0.06415879,0.006124223,0.014323771,0.029946402,0.029525952,0.1848949,0.19128631,0.06420266,0.103721865,0.082706265,0.1960017,0.025760442,0.019051438,0.24230883,0.26099095,0.049904488
0.12800921,0.08802204,0.3458026,0.35988113,0.009374356,0.0032192494,0.09522462,0.05999557,0.005719559,0.014447627,0.029876193,0.027793603,0.19767068,0.19668278,0.056772698,0.09534842,0.08132986,0.19567236,0.023211129,0.01757275,0.24027102,0.2460327,0.048511475
0.10829317,0.07317562,0.31740603,0.32628667,0.010515502,0.0014769133,0.10724252,0.071390405,0.0013410266,0.006209917,0.031648014,0.027838055,0.1858565,0.18538511,0.053245362,0.09594584,0.07906586,0.16183665,0.022048598,0.016747514,0.22377266,0.22758543,0.048382506
0.15354688,0.10662624,0.27515924,0.18521564,0.0017533664,0.0071352697,0.058318514,0.046734612,0.026851607,0.041921288,0.05083943,0.04877058,0.19073322,0.2034182,0.09026173,0.16312134,0.06535594,0.10861404,0.026153132,0.019113438,0.20875879,0.21020295,0.032382388
0.15202759,0.11071309,0.2786857,0.1876242,0.00035451585,0.0076724943,0.05271371,0.040427458,0.029112613,0.046008606,0.047169242,0.04550451,0.19388229,0.20585057,0.09333575,0.16897275,0.063891836,0.10531571,0.02610939,0.018973576,0.20487583,0.2083187,0.03146187
0.14195295,0.10416017,0.27575746,0.19105275,-0.0009852191,0.0072260587,0.051783696,0.04110971,0.02848048,0.044209834,0.047743697,0.046741292,0.1870162,0.19869506,0.09159142,0.16402273,0.065643184,0.10268404,0.027502997,0.019989807,0.19567777,0.19839008,0.033945505
0.14268178,0.10480801,0.2751789,0.18998978,0.00086357363,0.006810596,0.052087016,0.0396628,0.029298954,0.04560575,0.049014203,0.04707836,0.19018693,0.20262031,0.0924569,0.16453849,0.06462292,0.103572704,0.027482374,0.020112652,0.19993411,0.20094281,0.033341303
0.14106107,0.10634061,0.27542263,0.1909192,0.001376023,0.0065044425,0.045160078,0.034013778,0.031024707,0.049020223,0.046620738,0.044552427,0.18954115,0.20120683,0.09499352,0.16880342,0.06529914,0.101403795,0.027102044,0.019931654,0.19237491,0.19740672,0.030936567
0.14928947,0.10945835,0.27600414,0.18741071,0.0035191323,0.0061128265,0.046391625,0.033252466,0.02960162,0.047950234,0.04913669,0.046560634,0.19483449,0.20549795,0.09547907,0.16932164,0.065425314,0.10495815,0.02693317,0.019869376,0.19925556,0.20244682,0.030154184
0.24407037,0.12429136,0.2823456,0.19456147,0.010718713,0.005023064,0.09374879,0.06121656,0.013573123,0.020450125,0.024320083,0.023591831,0.27940974,0.27192777,0.053383112,0.12414397,0.05089696,0.21478303,0.018777523,0.015265366,0.3317086,0.33700016,0.04426906
0.24253862,0.121523574,0.27666056,0.19212328,0.009152473,0.0046095755,0.098723486,0.06768066,0.008072871,0.013584026,0.023715043,0.023127355,0.28027096,0.27098987,0.046662237,0.12101157,0.048525963,0.21805403,0.019257644,0.015152386,0.3352135,0.34468734,0.046779666
0.24837762,0.1234714,0.27751,0.18703884,0.009699718,0.0045307814,0.10471899,0.069142334,0.0076177837,0.0117388945,0.024219984,0.022058625,0.28718457,0.27657938,0.049005568,0.12427056,0.047520388,0.2225555,0.019759921,0.0153231835,0.33580023,0.3477101,0.046705887
0.23587213,0.122253165,0.2813982,0.1893466,0.011140496,0.0038789297,0.1011953,0.06814097,0.008169016,0.012150545,0.024800375,0.024171816,0.2840606,0.2737497,0.051176596,0.12671004,0.04899618,0.21873103,0.018503157,0.01499134,0.3298161,0.3370798,0.04752147
0.22740117,0.122214206,0.28193292,0.1841025,0.013204776,0.0032513214,0.09966695,0.0637378,0.009533963,0.013723359,0.02633017,0.024281632,0.28581735,0.27179098,0.05557999,0.13332947,0.049322624,0.21367739,0.017927047,0.014579491,0.32318127,0.33123082,0.045566645
0.18198448,0.10299149,0.27328625,0.19864862,0.01310848,0.003027458,0.08815128,0.055934314,0.011034678,0.019486446,0.034501303,0.031876266,0.25583827,0.24507467,0.06121893,0.12576073,0.058782876,0.18333599,0.02044175,0.016401809,0.27431598,0.28049898,0.04299433
0.14105637,0.07911692,0.24968237,0.19351013,0.011225992,0.0033610784,0.093478166,0.060825374,0.0066854465,0.013644604,0.04239428,0.039033405,0.21449162,0.21167892,0.05580338,0.10968441,0.063453615,0.14961463,0.022067683,0.017470852,0.23052876,0.23360643,0.043950986
0.1429634,0.07945235,0.25247115,0.19834624,0.01080788,0.0029781244,0.09324072,0.058044557,0.0071616303,0.014089398,0.037956513,0.035201315,0.22561485,0.22006631,0.05252947,0.1044884,0.063360915,0.1629537,0.021441327,0.01695728,0.23832422,0.2434095,0.045411028
0.14004822,0.0763316,0.24983756,0.19704378,0.010375737,0.0030761287,0.097198635,0.062228642,0.006100076,0.011231522,0.03490892,0.03225773,0.22936772,0.223254,0.0494274,0.0991156,0.06349412,0.17023398,0.02163967,0.016849386,0.24447985,0.24765363,0.04708777
0.15037066,0.08012499,0.2536023,0.19983162,0.008940261,0.0034539269,0.101059794,0.067028366,0.004601025,0.00927286,0.035921924,0.033690482,0.22348578,0.22097996,0.050653797,0.101785205,0.06326559,0.16733155,0.021782713,0.016715523,0.25060588,0.25466433,0.04659559
0.15530783,0.081582166,0.252949,0.19391756,0.010649918,0.0031657976,0.101682656,0.06435741,0.0048474357,0.00898119,0.036589038,0.033632405,0.23238574,0.22626054,0.05081876,0.10206811,0.063387126,0.17628464,0.0214675,0.017053219,0.26079735,0.2654206,0.04593238
0.16604915,0.086159855,0.25968003,0.19125664,0.01390084,0.002626055,0.10380591,0.06441953,0.004864509,0.009255434,0.034490176,0.03099111,0.25065666,0.2396937,0.050787855,0.10343797,0.062039603,0.19195144,0.020040885,0.016159628,0.27454498,0.27932772,0.04603012
0.17047013,0.110578805,0.27447164,0.17229854,0.003242981,0.006630328,0.067453586,0.05178215,0.02229906,0.033995245,0.050930742,0.050043285,0.2106706,0.21918252,0.08655001,0.16154924,0.061916366,0.12191386,0.02516082,0.018891854,0.23162442,0.23776194,0.03504022
0.16863497,0.10948394,0.2724349,0.17249805,0.0013704067,0.0072234925,0.06870776,0.051913984,0.019966565,0.030389497,0.049015805,0.047068674,0.2123276,0.22049458,0.08582037,0.16072674,0.061173476,0.12519933,0.025038466,0.018716356,0.23407182,0.23766369,0.036100496
0.15805343,0.104127735,0.2664318,0.16622403,0.00010387041,0.0075213267,0.073106386,0.05571285,0.019249829,0.026756521,0.049477823,0.048406556,0.20509768,0.21369468,0.08355661,0.15792903,0.061391834,0.121010564,0.02583201,0.019281559,0.2258885,0.23042093,0.03725386
0.16803704,0.10966605,0.27235734,0.17041768,0.0005054142,0.0076061003,0.067084804,0.051713973,0.020800298,0.030483512,0.048367705,0.047251604,0.21032329,0.2186202,0.08606157,0.16189305,0.06130126,0.12456821,0.025472,0.018953241,0.23387669,0.23929742,0.035458475
0.1719538,0.10953993,0.271193,0.171853,0.0015849837,0.0074726264,0.072220735,0.053309172,0.017905612,0.026491603,0.042757586,0.041485112,0.21394661,0.2234625,0.0820818,0.15747249,0.058827598,0.13253097,0.023398686,0.017525934,0.2431207,0.249266,0.034745127
0.17227541,0.106918335,0.2763485,0.186785,0.0049770605,0.006219227,0.07525109,0.052024476,0.0156967,0.024061147,0.041392557,0.039382357,0.22064829,0.22453812,0.07620196,0.1456569,0.061148033,0.14687955,0.022651384,0.01725439,0.25174502,0.2552016,0.03677124
0.14889538,0.09242696,0.27171093,0.19736014,0.0063518486,0.0048493217,0.08801611,0.06639186,0.016766885,0.026067408,0.04619613,0.043857943,0.19675367,0.2027129,0.072520696,0.13463007,0.064338155,0.13093822,0.024104388,0.01834701,0.22511792,0.22926559,0.04045586
0.14328009,0.090598434,0.2737696,0.20693159,0.0059955223,0.004240659,0.087514654,0.06470766,0.0161686,0.02580469,0.044570353,0.04242529,0.19501162,0.20103306,0.07165432,0.13277505,0.06527976,0.13243909,0.024624234,0.01861469,0.22057219,0.22334711,0.042254984
0.13636966,0.090305276,0.28044274,0.21548998,0.006177173,0.0036248995,0.08468098,0.061049726,0.018203832,0.029303866,0.04188238,0.039952725,0.19461986,0.2002175,0.07248981,0.1343971,0.06673964,0.13140364,0.02435763,0.018335642,0.21546583,0.21708179,0.041999657
0.13373475,0.09029173,0.27653775,0.21722424,0.0061844513,0.003590979,0.08615757,0.061617695,0.018000431,0.029359765,0.04214697,0.03957372,0.19310875,0.19813201,0.072072774,0.13284391,0.06619975,0.1272129,0.0240829,0.018039836,0.2120323,0.21441488,0.041267168
0.12982486,0.08915194,0.27419266,0.21554072,0.0065627135,0.0034151224,0.0838732,0.059234176,0.01866772,0.030479172,0.042093515,0.039492656,0.19277743,0.19842853,0.07414927,0.13559708,0.0669606,0.12522875,0.023810584,0.017697496,0.20919147,0.21277896,0.039696947
0.12723267,0.08231912,0.26389393,0.21402462,0.009083621,0.0033156422,0.08948737,0.061774738,0.012302851,0.021717144,0.04567383,0.0422498,0.19418089,0.19702646,0.067245685,0.12633075,0.066952005,0.12586515,0.023369743,0.017596595,0.20961352,0.21314555,0.040878493
0.13278624,0.074452445,0.23220243,0.16671543,0.0039825286,0.0069635483,0.11145598,0.08805959,0.0026576896,0.0048040324,0.054642525,0.05221199,0.17687277,0.19009407,0.057960924,0.12079275,0.060119953,0.10672595,0.022770882,0.017195385,0.21597171,0.21485461,0.042982284
0.13241953,0.073979475,0.23448628,0.1652711,0.0041774237,0.006076795,0.113082916,0.08946938,0.002094016,0.004044252,0.05672969,0.05438216,0.17721447,0.18889622,0.059875797,0.122062564,0.06121228,0.107556336,0.022934346,0.017416378,0.21474712,0.21535645,0.043830004
0.12744643,0.073498845,0.23576933,0.16427061,0.0031532547,0.0055510304,0.11265989,0.08726137,0.002037281,0.0036918863,0.05561819,0.05257288,0.17366016,0.1869354,0.060085695,0.12115411,0.06135374,0.10637762,0.022574073,0.017015483,0.21291615,0.21192703,0.043721747
0.12527254,0.07244921,0.23364535,0.16581485,0.0041639498,0.0058550574,0.11721073,0.093719445,0.0015784329,0.0021096063,0.05561774,0.053682875,0.17331922,0.1856074,0.059394207,0.12106779,0.06040179,0.10554403,0.022771517,0.017181933,0.21268241,0.21326572,0.04428359
0.12641022,0.07263608,0.23349354,0.1642413,0.004770904,0.00580243,0.11767855,0.09268208,0.0016517397,0.0020526447,0.057701137,0.054862563,0.1744967,0.18635784,0.06097956,0.122280374,0.060957674,0.107224256,0.023237482,0.017563235,0.21414655,0.21388833,0.04414077
0.12928332,0.07485248,0.23994704,0.16028689,0.006421498,0.0049071643,0.11688793,0.091893315,0.0027008774,0.004267272,0.059332475,0.056542326,0.17929347,0.18969381,0.065737806,0.12798312,0.06257939,0.10933221,0.023611236,0.018072082,0.21641506,0.21631922,0.0443326
0.1339141,0.081890136,0.24375756,0.15657663,0.006600011,0.004799501,0.09763706,0.073839635,0.009153935,0.014375419,0.064536735,0.061881002,0.18964885,0.1966209,0.07690125,0.14051495,0.06559396,0.11104767,0.026102008,0.019835899,0.20956592,0.21228004,0.040184807
0.13901268,0.08788917,0.25243104,0.15921304,0.004860062,0.005343185,0.08767901,0.06660608,0.012803564,0.020145236,0.063981704,0.060967654,0.19229968,0.1996782,0.08343863,0.14953546,0.0661558,0.11075868,0.026667498,0.02001938,0.21083967,0.21304727,0.03885628
0.13948086,0.087508656,0.25014496,0.15720192,0.004080555,0.0057592294,0.09431856,0.07279465,0.011565048,0.016516013,0.06552251,0.06282688,0.19151723,0.19956312,0.08241491,0.14973193,0.06558613,0.10924033,0.026716242,0.020111352,0.21334177,0.21491095,0.04049004
0.14073397,0.086961105,0.24677163,0.15428196,0.0050431606,0.005752702,0.092160195,0.07044587,0.011220257,0.01755271,0.06614489,0.063403405,0.19395605,0.20093653,0.082367994,0.14881663,0.06625336,0.11220205,0.0271527,0.020415073,0.21457542,0.21710707,0.03978868
0.1463904,0.08897548,0.24768484,0.1562158,0.0060992045,0.0055524562,0.089986116,0.06775179,0.010957402,0.017692821,0.061258405,0.05842485,0.19845821,0.2051443,0.07932046,0.14557336,0.06506631,0.117987104,0.026291192,0.020014027,0.2206985,0.22464082,0.03888478
0.14985825,0.09245423,0.2523229,0.16356348,0.0064671338,0.0058451504,0.08909346,0.06572696,0.012278988,0.019470861,0.059342775,0.056560013,0.20008737,0.20643598,0.078740574,0.14438386,0.064797424,0.11932015,0.02591949,0.01972773,0.2251479,0.226451,0.03796692
0.1829732,0.09287108,0.24849717,0.13950491,0.005598085,0.007012152,0.15127368,0.12843344,0.0023626832,0.00016145129,0.058319323,0.056074724,0.21155751,0.22179604,0.06534177,0.14131494,0.056669388,0.12361124,0.02108287,0.016755225,0.2828407,0.28413406,0.044756725
0.1899226,0.098881535,0.24913615,0.12959991,0.0038364497,0.008093988,0.14667334,0.12666227,0.0045065056,0.0031230983,0.05816148,0.05570236,0.2142182,0.22646324,0.07014909,0.15137781,0.054851707,0.12244908,0.021675711,0.01703322,0.28200203,0.28540492,0.042659845
0.18641292,0.09642512,0.2436612,0.122059934,0.0021763514,0.008741032,0.15294147,0.13096525,0.0024947817,-0.0004803379,0.06119092,0.05891489,0.21372785,0.22520316,0.068933405,0.15017104,0.052648854,0.11865938,0.021203134,0.016693361,0.28004146,0.2801094,0.04330217
0.17996353,0.09577637,0.23968616,0.11825934,0.0040218006,0.0075266473,0.15245108,0.13198064,0.001747448,-0.00065345864,0.06438168,0.06024955,0.20840086,0.21958427,0.07273034,0.15927586,0.051411796,0.10576498,0.020844672,0.016459778,0.2721753,0.26872012,0.04189201
0.17317744,0.090106405,0.2360574,0.11662943,0.004837704,0.0074464823,0.15631677,0.13595982,0.00089530105,-0.0014265421,0.06677915,0.064217374,0.20278654,0.21567546,0.07104772,0.15516165,0.052216493,0.1014363,0.021513322,0.016866501,0.26188788,0.2629387,0.042585395
0.16055803,0.088665225,0.23620221,0.13077126,0.0045907316,0.007385303,0.12653816,0.10485288,0.004737253,0.005908671,0.061088517,0.05806316,0.19888012,0.2104615,0.07116381,0.14552024,0.055096548,0.10993558,0.02280633,0.01762999,0.24629112,0.24633153,0.0415078
0.14258361,0.08967363,0.24726172,0.15718897,0.0045120013,0.0060425247,0.0881895,0.06844577,0.012909965,0.019270744,0.06586856,0.063681416,0.18718302,0.19677916,0.081288055,0.14976142,0.06485623,0.10584896,0.027062848,0.020413304,0.20747735,0.2105734,0.038493924
0.14840792,0.095422365,0.2523481,0.15547164,0.003218333,0.006505231,0.08203209,0.06503347,0.014534545,0.02173481,0.063416116,0.06116942,0.19105263,0.2017332,0.08559746,0.15775158,0.0632698,0.10553074,0.026715085,0.020104464,0.21193121,0.2142153,0.037531797
0.15126933,0.09628421,0.25156027,0.15053132,0.0022742883,0.006870252,0.08633094,0.068739675,0.013688659,0.018903477,0.0647931,0.062946804,0.19156182,0.20309135,0.08622848,0.1597179,0.06309659,0.10334355,0.027093347,0.020446809,0.2134666,0.21569203,0.038433164
0.14850534,0.09359428,0.24692823,0.14671811,0.0034710139,0.0066669667,0.087094516,0.06854212,0.012978953,0.01880145,0.0644815,0.062152985,0.19181849,0.20218465,0.08453277,0.15624094,0.06348395,0.104030155,0.027040124,0.020441359,0.215281,0.21821289,0.037987612
0.15710813,0.09698787,0.25204116,0.15079387,0.0040809456,0.0065062447,0.08794841,0.067312345,0.011662534,0.017140789,0.058326367,0.056253947,0.19819723,0.20862749,0.08161075,0.15494688,0.0612279,0.110634685,0.025522692,0.01938192,0.22591716,0.22973065,0.0374823
0.15838154,0.09705029,0.2511292,0.15144962,0.0049671456,0.006971061,0.0899812,0.06935151,0.0106402645,0.015525243,0.058240347,0.05590916,0.20054357,0.21007228,0.0798648,0.15152234,0.061067313,0.11471426,0.025085492,0.019031381,0.23256813,0.2347848,0.037076678
0.17337577,0.109229594,0.27479616,0.18062483,0.0027772347,0.0067883134,0.06958149,0.052383166,0.01959867,0.029902998,0.047926232,0.04684355,0.20881748,0.21743855,0.08070882,0.1531791,0.061232567,0.12989801,0.024892649,0.018764352,0.23714301,0.24372083,0.036900576
0.17760561,0.11724864,0.2819738,0.17985383,8.237036e-05,0.007907624,0.05929418,0.045646958,0.023325931,0.035190344,0.04651874,0.045388233,0.21029079,0.22091925,0.08881847,0.16749096,0.060764693,0.12558615,0.025221093,0.018576015,0.23799074,0.24301492,0.03424583
0.18099584,0.11601945,0.28305453,0.17843796,-0.00033981586,0.007850936,0.062327426,0.0477877,0.020200107,0.03067776,0.046285886,0.0455561,0.21278565,0.22320867,0.08756455,0.16733503,0.06050687,0.12782873,0.025342505,0.018849963,0.24033171,0.2458927,0.03616129
0.17606267,0.11306085,0.27678415,0.17440009,0.0005520893,0.007579945,0.063827425,0.04778155,0.019636095,0.029858824,0.04627523,0.044878285,0.21356185,0.2223969,0.08673238,0.16326489,0.06025339,0.12871215,0.025294956,0.018944725,0.23985982,0.243316,0.035847533
0.17680155,0.11532555,0.27640146,0.174038,0.0021786029,0.007452694,0.057788838,0.04140871,0.021393787,0.033351537,0.046082154,0.044517443,0.21689686,0.22492558,0.08827733,0.16662648,0.06075089,0.12901969,0.025227131,0.018923687,0.23752813,0.24352847,0.033042677
0.16878839,0.10949064,0.26816732,0.16901775,0.0038107447,0.0073758345,0.06568228,0.048789784,0.018867742,0.029894039,0.050122403,0.04769288,0.21080516,0.21912925,0.08665589,0.16178614,0.06128974,0.122684255,0.025141243,0.018886222,0.23323962,0.23586345,0.032971647
0.19913755,0.13473174,0.29374272,0.18519022,-0.00010978524,0.008416256,0.042609293,0.033116993,0.0373051,0.05304186,0.04517211,0.044745173,0.21893507,0.22944283,0.09789691,0.18312822,0.057721116,0.12169156,0.02546725,0.018836698,0.24227564,0.24824084,0.031957272
0.19247605,0.12713376,0.28318226,0.17593153,0.00058959035,0.008140116,0.058418624,0.046254482,0.030547237,0.042197865,0.044812858,0.04485506,0.21623121,0.22698185,0.08968258,0.17507952,0.05567646,0.12363991,0.025045088,0.018568296,0.24237405,0.24783133,0.034833156
0.19242142,0.12934539,0.28519678,0.1763981,-0.00061492843,0.008054694,0.05200883,0.041605465,0.03121051,0.04518303,0.047137704,0.04624208,0.21563135,0.22627294,0.095037416,0.18259902,0.055832896,0.11608637,0.025965419,0.018977582,0.23624465,0.24338147,0.032733265
0.18946278,0.1255496,0.28034562,0.16949984,0.0002199891,0.00771821,0.060324416,0.04954438,0.027962215,0.04075159,0.0464125,0.045475207,0.21165861,0.22331761,0.09102894,0.17910144,0.054319747,0.11463424,0.025087105,0.018508619,0.23829904,0.24353583,0.033520397
0.17273831,0.11452534,0.26825166,0.16522075,0.0029281208,0.006915162,0.070938125,0.055713467,0.022856006,0.033028204,0.050008327,0.048335552,0.20727094,0.21653408,0.08522901,0.16963688,0.0553987,0.113965735,0.024260942,0.018044585,0.23035973,0.23555247,0.034853276
0.17369798,0.11067766,0.26304796,0.16295993,0.0044870977,0.0065536825,0.077635296,0.06160479,0.020258637,0.02975312,0.050666407,0.049280368,0.20945236,0.21702868,0.08163618,0.16307923,0.055363394,0.11631177,0.023021622,0.01735594,0.23497991,0.24069935,0.035599098
0.27491137,0.15905532,0.2972579,0.18918164,0.011000766,0.0049688607,0.08226422,0.05648939,0.02723535,0.03764022,0.022240601,0.022471236,0.3011646,0.2923671,0.074542716,0.17920731,0.041040815,0.19315141,0.015801257,0.013248466,0.3430159,0.35043684,0.036572892
0.27969846,0.15855901,0.28659764,0.16501564,0.006179298,0.006593298,0.091293454,0.07110114,0.018547418,0.024645314,0.025381418,0.024569867,0.29629827,0.29176226,0.07184817,0.1842943,0.03704298,0.17981923,0.017349798,0.014271829,0.3465726,0.35607633,0.03772037
0.29860786,0.17281246,0.2885238,0.14888085,0.0026545299,0.006838617,0.08767662,0.0691041,0.020473642,0.027928544,0.025663598,0.025219453,0.3047474,0.3021935,0.07824893,0.19992512,0.034128245,0.18061312,0.019683471,0.0152493855,0.35739073,0.37071237,0.034499265
0.3077678,0.16866319,0.2737687,0.13126603,0.006228281,0.006953823,0.10163467,0.07639631,0.012933594,0.014238571,0.026364924,0.025797391,0.31768432,0.3118756,0.07052469,0.19404122,0.028497532,0.18751371,0.0169565,0.013425114,0.3790226,0.3915207,0.0325027
0.3096227,0.16212521,0.26571816,0.11917729,0.009252235,0.00787557,0.11858267,0.09214181,0.004677119,0.0019921968,0.027412444,0.028512102,0.31985104,0.3148891,0.062811434,0.18272649,0.024697494,0.19722816,0.014346075,0.012070017,0.3935687,0.4006601,0.033360954
0.2986363,0.1552324,0.26495358,0.108311996,0.009281412,0.009576901,0.118341334,0.0938726,0.004131983,0.0013109841,0.032978024,0.032324426,0.31166443,0.3061506,0.065682136,0.17782454,0.027577577,0.19412418,0.0149877295,0.012335761,0.38183153,0.39011604,0.03250872
0.15913878,0.09825503,0.26162747,0.17905967,0.00695262,0.0052457233,0.08332456,0.059531815,0.014589959,0.023182282,0.047261618,0.045308467,0.21319324,0.216083,0.07309574,0.14285211,0.06054792,0.13138396,0.0233312,0.017923454,0.23138006,0.23510808,0.038876116
0.15975899,0.0993228,0.26229227,0.17537875,0.0056132795,0.005664576,0.08288729,0.06037639,0.0134522775,0.021676615,0.047130167,0.045057088,0.21400683,0.2173478,0.07587408,0.147244,0.06107604,0.13047841,0.023769848,0.0181729,0.23051304,0.23507504,0.039056264
0.15722881,0.09765564,0.25912973,0.16657898,0.0047482457,0.005945184,0.088646784,0.06577083,0.012573418,0.019330766,0.050786495,0.04858803,0.2122855,0.21628001,0.07635718,0.15095791,0.06055534,0.124601796,0.024598332,0.018895948,0.2318863,0.23555638,0.03980784
0.1656919,0.10203263,0.25904706,0.16744243,0.0054780054,0.0059472825,0.08573488,0.06333581,0.013434054,0.02154973,0.049541418,0.04739223,0.21818095,0.22084674,0.07717408,0.15267803,0.059555862,0.128234,0.023959816,0.018498892,0.23825549,0.24283993,0.038048983
0.1673095,0.10076494,0.25689396,0.16650604,0.0074158204,0.005484303,0.08627004,0.0609701,0.011440433,0.019126479,0.049787745,0.04706583,0.22358368,0.22511473,0.075795725,0.14904656,0.059498426,0.13445942,0.023248136,0.018150456,0.24334373,0.24849176,0.03753633
0.16725747,0.097291656,0.25314733,0.16312765,0.008721593,0.005443996,0.09665522,0.06986297,0.008072159,0.013599739,0.052718114,0.049755532,0.21928898,0.2216627,0.07231093,0.1431092,0.0596086,0.13459285,0.022983933,0.018021008,0.24848156,0.2506786,0.038792484
0.17215464,0.10861353,0.28541327,0.20509723,0.008834467,0.0039042276,0.06569772,0.039544288,0.022766547,0.036025587,0.03553928,0.033877444,0.23939776,0.2344504,0.07515564,0.14149128,0.06263085,0.16477574,0.022940714,0.017689472,0.24997906,0.25759313,0.037387293
0.17427349,0.11027208,0.28938314,0.20616557,0.004778333,0.0057391184,0.06651219,0.04447167,0.022767734,0.03413979,0.034591176,0.03371287,0.23277578,0.23274025,0.075760335,0.14197133,0.062154718,0.16299963,0.02392326,0.018046694,0.2538535,0.2603184,0.038694795
0.17886716,0.113481805,0.29572472,0.21184242,0.0020160864,0.0064185625,0.062291563,0.039530065,0.02544828,0.038212653,0.033528544,0.032463767,0.23173143,0.23370396,0.07959979,0.1487922,0.061860785,0.16215354,0.024434894,0.018126601,0.25168923,0.25965875,0.03882203
0.17575005,0.11048814,0.29475707,0.20834042,0.0028920386,0.006352914,0.06423046,0.044796832,0.020497827,0.03261145,0.03600789,0.035926756,0.22792447,0.23069489,0.07714673,0.14358696,0.063686565,0.16561274,0.024726335,0.018662177,0.25278768,0.26033446,0.040284444
0.18062295,0.10938419,0.28935316,0.21099435,0.005241353,0.005195612,0.07513506,0.04817535,0.018339219,0.027564727,0.03397313,0.032351606,0.23633482,0.23563345,0.07119958,0.13697717,0.062455915,0.17534779,0.022986624,0.017712234,0.264348,0.27147898,0.041719265
0.17951877,0.11038909,0.29349896,0.22103146,0.0069423686,0.00486119,0.070273854,0.045166697,0.019091286,0.030694263,0.034939475,0.03270057,0.23386076,0.23223308,0.07093131,0.13588023,0.063286394,0.17035477,0.022754848,0.01778807,0.260762,0.2668965,0.040340114
0.18982281,0.11256616,0.27098772,0.18183273,0.0077608675,0.005022325,0.07559019,0.050276592,0.018549569,0.027670765,0.03583274,0.033842873,0.24158052,0.23954763,0.070268355,0.14187177,0.05704125,0.16356376,0.021242222,0.0166053,0.26818678,0.27715808,0.037670996
0.19375847,0.11187491,0.26764542,0.17858914,0.006603578,0.005856982,0.08362348,0.058479797,0.01400924,0.020016883,0.03591257,0.03460319,0.24351086,0.24167998,0.06753322,0.14342746,0.05495923,0.16332705,0.021223316,0.016585577,0.2752183,0.28022203,0.0406911
0.20416544,0.11597784,0.26600775,0.16154523,0.002779853,0.007248659,0.09301822,0.07143401,0.013084543,0.017402895,0.03824818,0.037084065,0.24235706,0.24575351,0.06909181,0.15163012,0.0513495,0.15955094,0.022095809,0.016958257,0.28260756,0.2893406,0.04179592
0.2035676,0.11360824,0.26261586,0.16016684,0.0038443683,0.0067869606,0.0906203,0.067980684,0.010451479,0.015940217,0.038407955,0.036844123,0.24544547,0.24647479,0.06685366,0.14764835,0.05214288,0.16180316,0.021935016,0.016986175,0.28541645,0.29484287,0.040115718
0.213443,0.119243436,0.26503175,0.1651434,0.00509304,0.007017058,0.09243003,0.06616272,0.011940331,0.017211698,0.036850598,0.035731833,0.2506352,0.25122538,0.06700883,0.14547841,0.050974768,0.17112812,0.021246629,0.016744105,0.2977016,0.3017836,0.038538124
